,postal_code,price,number_of_bedroom,house_area,fully_equipped_kitchen,terrace,is_new,locality,district,province,province_int,region,region_int,district_int,ratio_free_build
24758,1000,310000,2,110,1,0,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24759,2500,329000,3,139,1,0,1,Lier,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.2805024714573197
24760,1060,350000,2,125,1,1,1,Saint-Gilles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.4587450808398663
24761,1060,350000,2,125,1,1,1,Sint-Gillis,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.4587450808398663
24762,1080,310000,2,110,1,0,1,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
24763,1080,310000,2,110,1,0,1,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
24764,4000,315000,3,160,1,1,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
24765,4100,315000,3,160,1,1,1,Seraing,Liège,liege,4.0,wallonie,1.0,3.0,-2.719015898762852
24766,3000,319000,2,83,1,0,1,Leuven,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.8679393659617722
24767,1930,325000,2,140,1,1,1,Zaventem,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.612727828309232
24768,8430,335000,2,75,1,1,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
24769,1000,340000,2,90,1,1,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24770,1000,340000,2,90,1,1,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24771,1040,349000,2,104,1,0,1,Etterbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.438875131417699
24772,1170,335000,2,80,1,1,0,Watermael-Boitsfort,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.4831441313670943
24773,1170,335000,2,80,1,1,0,Watermaal-Bosvoorde,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.4831441313670943
24774,1083,310000,3,125,1,1,1,Ganshoren,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.129092896868724
24775,1160,315000,2,78,1,1,0,Auderghem,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.872864833130828
24776,1160,315000,2,78,1,1,0,Oudergem,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.872864833130828
24777,1180,339000,2,107,1,1,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24778,1180,339000,2,107,1,1,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24779,8430,325000,2,84,1,1,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
24780,1040,300000,2,84,1,1,1,Etterbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.438875131417699
24781,1180,345000,2,100,0,1,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24782,1180,345000,2,100,0,1,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24783,8380,310000,2,170,1,0,0,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
24784,1731,315000,3,120,1,1,0,Asse,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.3967826889689516
24785,4141,335000,3,183,0,1,1,Sprimont,Liège,liege,4.0,wallonie,1.0,3.0,-1.9295115641940204
24786,8300,349000,2,80,0,0,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
24787,1180,350000,2,85,1,1,0,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24788,1180,350000,2,85,1,1,0,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24789,8370,325000,2,72,1,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24790,1080,309000,3,110,1,1,1,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
24791,1080,309000,3,110,1,1,1,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
24792,2500,339000,3,112,1,1,1,Lier,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.2805024714573197
24795,2100,325000,3,130,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24796,9000,340000,2,118,1,1,1,Gent,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.6573197395842385
24797,1200,350000,3,136,1,1,1,Woluwe-Saint-Lambert,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.3959406895913102
24798,1200,350000,3,136,1,1,1,Sint-Lambrechts-Woluwe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.3959406895913102
24799,1050,345000,2,96,1,1,1,Ixelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24800,1050,345000,2,96,1,1,1,Elsene,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24801,1780,320000,3,130,1,0,0,Wemmel,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-3.1466088191233967
24802,3650,316766,3,156,1,1,0,Dilsen-Stokkem,Maaseik,limbourg,7.0,flandre,0.0,26.0,-2.0281420271955732
24803,3090,320000,3,115,0,1,0,Overijse,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-3.0049061050346726
24804,1180,325000,2,86,1,1,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24805,1180,325000,2,86,1,1,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24806,8430,330000,2,76,1,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
24807,1000,350000,2,95,1,1,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24808,1000,350000,2,95,1,1,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24809,9300,325000,2,110,1,0,1,Aalst,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.7404329520501327
24810,1150,325000,2,90,1,1,1,Woluwe-Saint-Pierre,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.5397175821825337
24811,1150,325000,2,90,1,1,1,Sint-Pieters-Woluwe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.5397175821825337
24812,1190,329000,2,125,1,1,1,Forest,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.0107609861103684
24813,1190,329000,2,125,1,1,1,Vorst,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.0107609861103684
24814,3111,335000,2,107,1,1,1,Rotselaar,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.6162131905760293
24816,8300,339000,1,56,1,0,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
24817,7333,345000,3,194,1,1,0,Saint-Ghislain,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.033290225626708
24818,9000,320000,1,53,1,1,0,Gent,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.6573197395842385
24819,1745,325000,2,115,1,0,1,Opwijk,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.790757954744985
24820,8370,316700,2,105,0,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24821,1050,339000,2,90,1,1,1,Ixelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24822,1050,339000,2,90,1,1,1,Elsene,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24823,1190,339000,2,85,1,1,0,Forest,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.0107609861103684
24824,1190,339000,2,85,1,1,0,Vorst,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.0107609861103684
24825,3070,332500,2,90,1,1,0,Kortenberg,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.4661285482626414
24826,5030,310000,2,100,1,1,1,Gembloux,Namur,namur,9.0,wallonie,1.0,1.0,-1.8430707953448884
24827,1070,309935,2,105,0,0,0,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
24828,2230,310000,2,144,1,1,1,Herselt,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.3385089065656803
24829,1082,315000,3,151,1,1,1,Berchem-Sainte-Agathe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
24830,1082,315000,3,151,1,1,1,Sint-Agatha-Berchem,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.337559913277637
24831,3200,325000,2,141,1,1,1,Aarschot,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.542434858074915
24832,8400,325000,2,78,1,0,1,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
24833,1030,330000,2,105,1,0,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
24834,1030,330000,2,105,1,0,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
24835,2000,348500,2,100,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24836,1050,350000,1,74,0,0,0,Ixelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24837,1050,350000,1,74,0,0,0,Elsene,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24838,3000,325000,1,83,0,1,1,Leuven,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.8679393659617722
24839,4683,339000,2,145,1,0,0,Oupeye,Liège,liege,4.0,wallonie,1.0,3.0,-2.3624307517636445
24840,2500,309000,1,98,1,1,1,Lier,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.2805024714573197
24841,4681,311450,3,138,1,1,1,Oupeye,Liège,liege,4.0,wallonie,1.0,3.0,-2.3624307517636445
24842,1180,329500,2,95,1,1,0,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24843,1180,329500,2,95,1,1,0,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24844,1000,349000,3,128,1,1,0,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24845,1000,349000,3,128,1,1,0,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24846,2800,301501,1,83,0,1,1,Mechelen,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.4949792889741245
24847,2000,309000,2,92,1,0,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24848,8370,309000,2,75,1,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24849,3800,325000,2,105,1,0,1,Sint-Truiden,Hasselt,limbourg,7.0,flandre,0.0,20.0,-2.016464139991806
24850,1060,349000,3,120,1,0,0,Saint-Gilles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.4587450808398663
24851,1060,349000,3,120,1,0,0,Sint-Gillis,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.4587450808398663
24852,1050,310000,1,60,1,1,1,Ixelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24853,1050,310000,1,60,1,1,1,Elsene,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.458049905353811
24854,9940,335000,2,116,1,1,1,Evergem,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.3839995615959437
24855,1090,336000,3,134,1,1,0,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
24856,2390,339000,3,189,1,1,1,Malle,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.137042309444496
24857,4053,320000,3,140,1,0,1,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
24858,8370,329000,2,80,1,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24859,1180,349000,2,102,1,1,0,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24860,1180,349000,2,102,1,1,0,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24861,8370,309000,2,87,1,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24862,2018,349500,3,98,0,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24863,1400,315000,2,85,0,1,0,Nivelles,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-1.8952530213573229
24864,1083,329000,2,100,1,1,1,Ganshoren,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.129092896868724
24865,1180,345000,2,90,1,1,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24866,1180,345000,2,90,1,1,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24867,2610,310000,3,140,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24868,1090,307000,3,125,1,1,1,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
24869,1853,329000,2,125,1,1,1,Grimbergen,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.5559733444546424
24870,1000,339000,2,80,1,0,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24871,1000,339000,2,80,1,0,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24872,2018,329000,3,125,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24874,2300,310000,1,65,1,1,0,Turnhout,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.1429094708122007
24875,8970,314178,1,73,1,1,0,Poperinge,Ypres,flandre-occidentale,0.0,flandre,0.0,27.0,-1.802757077065416
24876,2650,315000,3,105,1,1,1,Edegem,Antwerpen,anvers,2.0,flandre,0.0,17.0,-3.214030543869453
24877,8400,315000,4,140,1,0,1,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
24878,7850,320000,3,150,1,1,0,Enghien,Ath,hainaut,6.0,wallonie,1.0,9.0,-2.097867418531015
24879,7850,320000,3,150,1,1,0,Edingen,Ath,hainaut,6.0,wallonie,1.0,9.0,-2.097867418531015
24880,1070,323000,2,105,1,0,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
24881,8400,329000,2,100,1,1,1,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
24882,2861,335000,2,120,1,1,0,Sint-Katelijne-Waver,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.5611314452090475
24883,2930,325000,2,120,1,0,1,Brasschaat,Antwerpen,anvers,2.0,flandre,0.0,17.0,-3.1608638671470084
24884,9990,309500,3,124,0,1,1,Maldegem,Eeklo,flandre-orientale,1.0,flandre,0.0,42.0,-2.0755419727263984
24885,8301,328000,1,58,0,0,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
24886,2060,345000,1,115,1,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24887,1780,327000,3,102,1,1,1,Wemmel,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-3.1466088191233967
24888,2018,320000,2,94,0,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24889,4367,302000,3,116,1,1,0,Crisnée,Waremme,liege,4.0,wallonie,1.0,14.0,-1.8268803675647545
24890,2890,309000,2,105,1,0,1,Puurs-Sint-Amands,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.4136258478742945
24891,2880,333000,2,95,1,1,1,Bornem,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.140915017058798
24892,4367,336500,3,128,1,1,0,Crisnée,Waremme,liege,4.0,wallonie,1.0,14.0,-1.8268803675647545
24893,8370,338900,3,112,1,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24894,2880,341000,2,98,1,1,1,Bornem,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.140915017058798
24895,1840,347000,2,110,1,1,1,Londerzeel,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.4497426203930988
24896,8430,350000,2,102,1,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
24897,1861,325900,3,135,0,1,0,Meise,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.539691056435877
24898,1861,345900,3,139,0,1,0,Meise,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.539691056435877
24899,3500,349995,2,80,0,0,1,Hasselt,Hasselt,limbourg,7.0,flandre,0.0,20.0,-2.593938813969217
24900,8370,325000,2,86,0,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24901,9940,326000,2,94,0,1,1,Evergem,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.3839995615959437
24902,8420,330000,2,70,1,0,0,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
24903,8370,335000,1,67,0,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24904,2580,340000,2,100,1,0,1,Putte,Mechelen,anvers,2.0,flandre,0.0,29.0,-2.6662124134710234
24905,1300,345000,3,130,1,1,0,Wavre,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-2.9218088410811247
24906,8370,345000,2,79,0,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24907,2480,349000,3,102,1,1,1,Dessel,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.2442005881881935
24908,8370,331500,2,108,1,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24909,2150,307000,3,136,0,1,0,Borsbeek,Antwerpen,anvers,2.0,flandre,0.0,17.0,-3.2885891638490863
24911,2100,350000,3,135,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24912,1400,350000,2,85,0,1,0,Nivelles,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-1.8952530213573229
24913,1331,325000,2,85,0,0,0,Rixensart,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-3.4102646553374427
24914,1150,330000,2,90,1,1,1,Woluwe-Saint-Pierre,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.5397175821825337
24915,1150,330000,2,90,1,1,1,Sint-Pieters-Woluwe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.5397175821825337
24916,2100,345000,2,135,1,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24917,1861,307900,2,104,0,1,0,Meise,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.539691056435877
24918,1000,345000,2,130,1,0,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24919,1000,345000,2,130,1,0,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24920,8620,349000,2,82,1,0,1,Nieuwpoort,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-1.7837003711693418
24921,4367,304000,2,125,0,1,1,Crisnée,Waremme,liege,4.0,wallonie,1.0,14.0,-1.8268803675647545
24922,2550,315000,2,137,1,1,1,Kontich,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.6693891788921182
24923,3290,329000,2,102,1,1,0,Diest,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.1251155852194663
24924,7090,329500,3,122,1,1,0,Braine-le-Comte,Soignies,hainaut,6.0,wallonie,1.0,33.0,-1.6603509662155922
24925,8620,302000,2,65,1,0,0,Nieuwpoort,Veurne,flandre-occidentale,0.0,flandre,0.0,36.0,-1.7837003711693418
24926,1180,350000,2,100,1,0,1,Uccle,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24927,1180,350000,2,100,1,0,1,Ukkel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.273242626701166
24928,1853,329000,3,130,0,1,0,Grimbergen,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.5559733444546424
24929,4050,330000,3,119,1,1,1,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
24930,4050,345000,3,119,1,1,1,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
24931,4050,350000,3,132,1,1,1,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
24932,8300,305000,1,60,1,0,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
24933,8300,325000,2,70,1,0,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
24934,9300,325000,3,130,1,1,1,Aalst,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.7404329520501327
24935,1600,350000,4,160,1,1,0,Sint-Pieters-Leeuw,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.3891934194277082
24936,3070,319900,2,104,1,1,1,Kortenberg,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.4661285482626414
24937,2460,309442,3,112,1,1,1,Kasterlee,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.124484288466917
24938,1420,325000,3,157,1,1,1,Braine-l'Alleud,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-2.6454629655921007
24939,2018,319000,2,95,1,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24940,8370,322800,2,91,1,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24941,9100,305000,3,170,1,0,1,Sint-Niklaas,Sint-Niklaas,flandre-orientale,1.0,flandre,0.0,38.0,-2.6292480821096347
24942,1600,314500,2,81,1,1,1,Sint-Pieters-Leeuw,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.3891934194277082
24943,1500,319000,2,100,1,0,1,Halle,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.4622502007683056
24944,8370,319000,2,85,1,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
24945,8450,319000,3,121,1,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
24946,4000,320000,3,122,0,1,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
24947,2140,349000,2,95,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24948,3128,349000,3,155,0,1,1,Tremelo,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-3.086552079456973
24950,3070,314500,2,100,1,1,1,Kortenberg,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.4661285482626414
24951,1000,335000,2,115,1,1,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24952,1000,335000,2,115,1,1,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
24953,2440,313400,3,137,1,1,1,Geel,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.202921042580975
24954,3070,332500,2,93,1,1,0,Kortenberg,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.4661285482626414
24955,2300,320000,3,182,0,0,0,Turnhout,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.1429094708122007
24956,9050,330000,1,60,0,1,1,Gent,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.6573197395842385
24957,1070,310000,3,114,1,1,0,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
24958,2000,319000,1,87,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
24959,1040,320000,2,80,1,1,0,Etterbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.438875131417699
24960,7500,330000,2,105,1,0,0,Tournai,Tournai et Mouscron,hainaut,6.0,wallonie,1.0,6.0,-1.9648941690841963
24961,8420,330000,2,70,1,0,0,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
24962,4051,335000,3,146,0,1,1,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
